,image,emotion
5812,Jean_Chretien_0019.jpg,positive
5813,Jean_Chretien_0020.jpg,positive
5814,Jean_Chretien_0021.jpg,neutral
5815,Jean_Chretien_0022.jpg,positive
5816,Jean_Chretien_0023.jpg,neutral
5817,Jean_Chretien_0024.jpg,neutral
5818,Jean_Chretien_0025.jpg,positive
5819,Jean_Chretien_0026.jpg,neutral
5820,Jean_Chretien_0027.jpg,neutral
5821,Jean_Chretien_0028.jpg,neutral
5822,Jean_Chretien_0029.jpg,neutral
5823,Jean_Chretien_0030.jpg,neutral
5824,Jean_Chretien_0031.jpg,neutral
5825,Jean_Chretien_0032.jpg,neutral
5826,Jean_Chretien_0033.jpg,neutral
5827,Jean_Chretien_0034.jpg,neutral
5828,Jean_Chretien_0035.jpg,neutral
5829,Jean_Chretien_0036.jpg,neutral
5830,Jean_Chretien_0037.jpg,neutral
5831,Jean_Chretien_0038.jpg,neutral
5832,Jean_Chretien_0039.jpg,neutral
5833,Jean_Chretien_0040.jpg,neutral
5834,Jean_Chretien_0041.jpg,neutral
5835,Jean_Chretien_0042.jpg,neutral
5836,Jean_Chretien_0043.jpg,neutral
5837,Jean_Chretien_0044.jpg,neutral
5838,Jean_Chretien_0045.jpg,neutral
5839,Jean_Chretien_0046.jpg,negative
5840,Jean_Chretien_0047.jpg,neutral
5841,Jean_Chretien_0048.jpg,positive
5842,Jean_Chretien_0049.jpg,neutral
5843,Jean_Chretien_0050.jpg,neutral
5844,Jean_Chretien_0051.jpg,neutral
5845,Jean_Chretien_0052.jpg,neutral
5846,Jean_Chretien_0053.jpg,neutral
5847,Jean_Chretien_0054.jpg,positive
5848,Jean_Chretien_0055.jpg,neutral
5849,Jean_Nagel_0001.jpg,positive
5850,Jean_Todt_0001.jpg,positive
5851,Jeb_Bush_0001.jpg,neutral
5852,Jeb_Bush_0002.jpg,neutral
5853,Jeb_Bush_0003.jpg,neutral
5854,Jeb_Bush_0004.jpg,neutral
5855,Jeb_Bush_0005.jpg,positive
5856,Jeb_Bush_0006.jpg,positive
5857,Jeb_Bush_0007.jpg,neutral
5858,Jeb_Bush_0008.jpg,positive
5859,Jeb_Bush_0009.jpg,neutral
5860,Jeb_Bush_0010.jpg,neutral
5861,Jeb_Bush_0011.jpg,neutral
5862,Jeb_Bush_0012.jpg,neutral
5863,Jefferson_Perez_0001.jpg,neutral
5864,Jefferson_Perez_0002.jpg,neutral
5865,Jeffery_Hendren_0001.jpg,positive
5866,Jeffery_Strelzin_0001.jpg,neutral
5867,Jeffrey_Archer_0001.jpg,positive
5868,Jeffrey_Archer_0002.jpg,neutral
5869,Jeffrey_Ashby_0001.jpg,positive
5870,Jeffrey_Donaldson_0001.jpg,neutral
5871,Jeffrey_Immelt_0001.jpg,positive
5872,Jeffrey_Immelt_0002.jpg,neutral
5873,Jeffrey_Jones_0001.jpg,neutral
5874,Jeffrey_Jones_0002.jpg,neutral
5875,Jeffrey_Katzenberg_0001.jpg,positive
5876,Jeffrey_Pfeffer_0001.jpg,positive
5877,Jeffrey_Scott_Postell_0001.jpg,positive
5878,Jeffrey_Scott_Postell_0002.jpg,neutral
5879,Jeff_Bridges_0001.jpg,positive
5880,Jeff_Bzdelik_0001.jpg,neutral
5881,Jeff_Dederian_0001.jpg,neutral
5882,Jeff_George_0001.jpg,positive
5883,Jeff_Hornacek_0001.jpg,neutral
5884,Jeff_Roehm_0001.jpg,neutral
5885,Jeff_Schiffner_0001.jpg,neutral
5886,Jeff_Van_Gundy_0001.jpg,positive
5887,Jeff_Van_Gundy_0002.jpg,negative
5888,Jeff_Van_Gundy_0003.jpg,positive
5889,Jeff_Weaver_0001.jpg,neutral
5890,Jelena_Dokic_0001.jpg,negative
5891,Jelena_Dokic_0002.jpg,neutral
5892,Jelena_Dokic_0003.jpg,neutral
5893,Jelena_Dokic_0005.jpg,neutral
5894,Jelena_Dokic_0006.jpg,positive
5895,Jelena_Dokic_0008.jpg,neutral
5896,Jenna_Elfman_0001.jpg,positive
5897,Jennette_Bradley_0001.jpg,positive
5898,Jennie_Finch_0001.jpg,neutral
5899,Jennie_Garth_0001.jpg,positive
5900,Jennifer_Aniston_0001.jpg,negative
5901,Jennifer_Aniston_0002.jpg,positive
5902,Jennifer_Aniston_0003.jpg,negative
5903,Jennifer_Aniston_0004.jpg,positive
5904,Jennifer_Aniston_0005.jpg,positive
5905,Jennifer_Aniston_0006.jpg,neutral
5906,Jennifer_Aniston_0007.jpg,positive
5907,Jennifer_Aniston_0008.jpg,positive
5908,Jennifer_Aniston_0009.jpg,positive
5909,Jennifer_Aniston_0010.jpg,positive
5910,Jennifer_Aniston_0011.jpg,neutral
5911,Jennifer_Aniston_0012.jpg,positive
5912,Jennifer_Aniston_0013.jpg,positive
5913,Jennifer_Aniston_0014.jpg,positive
5914,Jennifer_Aniston_0015.jpg,positive
5915,Jennifer_Aniston_0016.jpg,positive
5916,Jennifer_Aniston_0017.jpg,positive
5917,Jennifer_Aniston_0018.jpg,positive
5918,Jennifer_Aniston_0019.jpg,positive
5919,Jennifer_Aniston_0020.jpg,positive
5920,Jennifer_Aniston_0021.jpg,positive
5921,Jennifer_Capriati_0001.jpg,negative
5922,Jennifer_Capriati_0002.jpg,negative
5923,Jennifer_Capriati_0003.jpg,negative
5924,Jennifer_Capriati_0005.jpg,neutral
5925,Jennifer_Capriati_0006.jpg,positive
5926,Jennifer_Capriati_0007.jpg,negative
5927,Jennifer_Capriati_0009.jpg,negative
5928,Jennifer_Capriati_0010.jpg,negative
5929,Jennifer_Capriati_0011.jpg,negative
5930,Jennifer_Capriati_0012.jpg,negative
5931,Jennifer_Capriati_0013.jpg,negative
5932,Jennifer_Capriati_0014.jpg,neutral
5933,Jennifer_Capriati_0015.jpg,negative
5934,Jennifer_Capriati_0016.jpg,negative
5935,Jennifer_Capriati_0018.jpg,negative
5936,Jennifer_Capriati_0019.jpg,negative
5937,Jennifer_Capriati_0020.jpg,negative
5938,Jennifer_Capriati_0021.jpg,neutral
5939,Jennifer_Capriati_0022.jpg,positive
5940,Jennifer_Capriati_0023.jpg,neutral
5941,Jennifer_Capriati_0024.jpg,negative
5942,Jennifer_Capriati_0025.jpg,negative
5943,Jennifer_Capriati_0026.jpg,negative
5944,Jennifer_Capriati_0027.jpg,negative
5945,Jennifer_Capriati_0028.jpg,negative
5946,Jennifer_Capriati_0029.jpg,negative
5947,Jennifer_Capriati_0030.jpg,negative
5948,Jennifer_Capriati_0031.jpg,neutral
5949,Jennifer_Capriati_0032.jpg,positive
5950,Jennifer_Capriati_0033.jpg,negative
5951,Jennifer_Capriati_0034.jpg,negative
5952,Jennifer_Capriati_0035.jpg,negative
5953,Jennifer_Capriati_0036.jpg,negative
5954,Jennifer_Capriati_0037.jpg,positive
5955,Jennifer_Capriati_0038.jpg,negative
5956,Jennifer_Capriati_0039.jpg,negative
5957,Jennifer_Capriati_0040.jpg,positive
5958,Jennifer_Capriati_0041.jpg,neutral
5959,Jennifer_Capriati_0042.jpg,neutral
5960,Jennifer_Connelly_0001.jpg,positive
5961,Jennifer_Connelly_0002.jpg,neutral
5962,Jennifer_Connelly_0003.jpg,neutral
5963,Jennifer_Connelly_0004.jpg,neutral
5964,Jennifer_Furminger_0001.jpg,neutral
5965,Jennifer_Garner_0001.jpg,neutral
5966,Jennifer_Garner_0002.jpg,positive
5967,Jennifer_Garner_0003.jpg,positive
5968,Jennifer_Garner_0004.jpg,positive
5969,Jennifer_Garner_0005.jpg,positive
5970,Jennifer_Garner_0006.jpg,positive
5971,Jennifer_Garner_0008.jpg,positive
5972,Jennifer_Garner_0009.jpg,positive
5973,Jennifer_Garner_0010.jpg,positive
5974,Jennifer_Garner_0011.jpg,positive
5975,Jennifer_Garner_0012.jpg,positive
5976,Jennifer_Granholm_0001.jpg,neutral
5977,Jennifer_Gratz_0001.jpg,neutral
5978,Jennifer_Keller_0001.jpg,neutral
5979,Jennifer_Keller_0002.jpg,neutral
5980,Jennifer_Keller_0003.jpg,neutral
5981,Jennifer_Keller_0004.jpg,neutral
5982,Jennifer_Lopez_0001.jpg,positive
5983,Jennifer_Lopez_0002.jpg,positive
5984,Jennifer_Lopez_0003.jpg,positive
5985,Jennifer_Lopez_0004.jpg,positive
5986,Jennifer_Lopez_0005.jpg,positive
5987,Jennifer_Lopez_0006.jpg,neutral
5988,Jennifer_Lopez_0007.jpg,positive
5989,Jennifer_Lopez_0008.jpg,positive
5990,Jennifer_Lopez_0009.jpg,positive
5991,Jennifer_Lopez_0010.jpg,positive
5992,Jennifer_Lopez_0011.jpg,positive
5993,Jennifer_Lopez_0012.jpg,positive
5994,Jennifer_Lopez_0013.jpg,positive
5995,Jennifer_Lopez_0014.jpg,positive
5996,Jennifer_Lopez_0015.jpg,positive
5997,Jennifer_Lopez_0016.jpg,positive
5998,Jennifer_Lopez_0017.jpg,positive
5999,Jennifer_Lopez_0018.jpg,positive
6000,Jennifer_Lopez_0019.jpg,positive
6001,Jennifer_Lopez_0020.jpg,neutral
6002,Jennifer_Lopez_0021.jpg,positive
6003,Jennifer_Love_Hewitt_0001.jpg,positive
6004,Jennifer_McCoy_0001.jpg,neutral
6005,Jennifer_Murray_0001.jpg,positive
6006,Jennifer_Pena_0001.jpg,negative
6007,Jennifer_Reilly_0001.jpg,positive
6008,Jennifer_Reilly_0002.jpg,positive
6009,Jennifer_Renee_Short_0001.jpg,positive
6010,Jennifer_Rodriguez_0001.jpg,neutral
6011,Jennifer_Rodriguez_0002.jpg,positive
6012,Jennifer_Thompson_0001.jpg,positive
6013,Jennifer_Thompson_0002.jpg,positive
6014,Jennifer_Tilly_0001.jpg,positive
6015,Jenny_Romero_0001.jpg,neutral
6016,Jens_Lehmann_0001.jpg,positive
6017,Jen_Bice_0001.jpg,negative
6018,Jen_Schefft_0001.jpg,positive
6019,Jeong_Se-hyun_0001.jpg,neutral
6020,Jeong_Se-hyun_0002.jpg,positive
6021,Jeong_Se-hyun_0003.jpg,neutral
6022,Jeong_Se-hyun_0005.jpg,neutral
6023,Jeong_Se-hyun_0006.jpg,neutral
6024,Jeong_Se-hyun_0007.jpg,neutral
6025,Jeong_Se-hyun_0008.jpg,neutral
6026,Jeong_Se-hyun_0009.jpg,positive
6027,Jerelle_Kraus_0001.jpg,neutral
6028,Jeremy_Fogel_0001.jpg,neutral
6029,Jeremy_Gompertz_0001.jpg,neutral
6030,Jeremy_Greenstock_0002.jpg,positive
6031,Jeremy_Greenstock_0003.jpg,neutral
6032,Jeremy_Greenstock_0004.jpg,positive
6033,Jeremy_Greenstock_0005.jpg,neutral
6034,Jeremy_Greenstock_0006.jpg,positive
6035,Jeremy_Greenstock_0007.jpg,neutral
6036,Jeremy_Greenstock_0008.jpg,positive
6037,Jeremy_Greenstock_0010.jpg,neutral
6038,Jeremy_Greenstock_0011.jpg,neutral
6039,Jeremy_Greenstock_0012.jpg,neutral
6040,Jeremy_Greenstock_0013.jpg,neutral
6041,Jeremy_Greenstock_0014.jpg,positive
6042,Jeremy_Greenstock_0015.jpg,positive
6043,Jeremy_Greenstock_0016.jpg,neutral
6044,Jeremy_Greenstock_0017.jpg,neutral
6045,Jeremy_Greenstock_0018.jpg,positive
6046,Jeremy_Greenstock_0019.jpg,neutral
6047,Jeremy_Greenstock_0020.jpg,neutral
6048,Jeremy_Greenstock_0021.jpg,neutral
6049,Jeremy_Greenstock_0022.jpg,negative
6050,Jeremy_Greenstock_0023.jpg,neutral
6051,Jeremy_Greenstock_0024.jpg,neutral
6052,Jeremy_Shockey_0001.jpg,positive
6053,Jeremy_Shockey_0002.jpg,positive
6054,Jeremy_Wotherspoon_0001.jpg,positive
6055,Jeri_Ryan_0001.jpg,positive
6056,Jerome_Golmard_0001.jpg,neutral
6057,Jerome_Jenkins_0001.jpg,neutral
6058,Jerry_Angelo_0001.jpg,neutral
6059,Jerry_Bruckheimer_0001.jpg,positive
6060,Jerry_Colangelo_0001.jpg,positive
6061,Jerry_Falwell_0001.jpg,positive
6062,Jerry_Falwell_0002.jpg,neutral
6063,Jerry_Hall_0001.jpg,positive
6064,Jerry_Jones_0001.jpg,neutral
6065,Jerry_Lewis_0001.jpg,neutral
6066,Jerry_McEntee_0001.jpg,neutral
6067,Jerry_Oliver_0001.jpg,neutral
6068,Jerry_Pauley_0001.jpg,neutral
6069,Jerry_Regier_0002.jpg,positive
6070,Jerry_Regier_0003.jpg,neutral
6071,Jerry_Regier_0004.jpg,neutral
6072,Jerry_Seinfeld_0001.jpg,neutral
6073,Jerry_Sexton_0001.jpg,positive
6074,Jerry_Sloan_0001.jpg,neutral
6075,Jerry_Springer_0001.jpg,neutral
6076,Jerry_Springer_0002.jpg,neutral
6077,Jerry_Springer_0003.jpg,neutral
6078,Jerry_Springer_0004.jpg,neutral
6079,Jerry_Tarkanian_0001.jpg,positive
6080,Jesper_Parnevik_0001.jpg,neutral
6081,Jesse_Harris_0001.jpg,positive
6082,Jesse_Harris_0002.jpg,positive
6083,Jesse_Harris_0003.jpg,positive
6084,Jesse_Helms_0001.jpg,positive
6085,Jesse_Jackson_0002.jpg,positive
6086,Jesse_Jackson_0004.jpg,neutral
6087,Jesse_Jackson_0005.jpg,positive
6088,Jesse_Jackson_0007.jpg,neutral
6089,Jesse_Jackson_0008.jpg,neutral
6090,Jesse_Jackson_0009.jpg,neutral
6091,Jesse_James_0001.jpg,neutral
6092,Jesse_James_Leija_0001.jpg,neutral
6093,Jesse_James_Leija_0002.jpg,neutral
6094,Jesse_Ventura_0001.jpg,neutral
6095,Jesse_Ventura_0002.jpg,positive
6096,Jesse_Ventura_0003.jpg,neutral
6097,Jessica_Alba_0001.jpg,positive
6098,Jessica_Alba_0002.jpg,positive
6099,Jessica_Biel_0001.jpg,neutral
6100,Jessica_Brungo_0001.jpg,neutral
6101,Jessica_Capshaw_0001.jpg,positive
6102,Jessica_Lange_0001.jpg,positive
6103,Jessica_Lange_0002.jpg,positive
6104,Jessica_Lynch_0001.jpg,positive
6105,Jessica_Lynch_0002.jpg,positive
6106,Jessica_Simpson_0001.jpg,positive
6107,Jesus_Cardenal_0001.jpg,neutral
6108,Jewel_Howard-Taylor_0001.jpg,positive
6109,Jiang_Zemin_0001.jpg,neutral
6110,Jiang_Zemin_0003.jpg,positive
6111,Jiang_Zemin_0004.jpg,positive
6112,Jiang_Zemin_0005.jpg,positive
6113,Jiang_Zemin_0006.jpg,positive
6114,Jiang_Zemin_0008.jpg,positive
6115,Jiang_Zemin_0009.jpg,positive
6116,Jiang_Zemin_0010.jpg,neutral
6117,Jiang_Zemin_0011.jpg,neutral
6118,Jiang_Zemin_0012.jpg,neutral
6119,Jiang_Zemin_0013.jpg,negative
6120,Jiang_Zemin_0014.jpg,positive
6121,Jiang_Zemin_0015.jpg,positive
6122,Jiang_Zemin_0016.jpg,neutral
6123,Jiang_Zemin_0017.jpg,positive
6124,Jiang_Zemin_0018.jpg,positive
6125,Jiang_Zemin_0019.jpg,positive
6126,Jiang_Zemin_0020.jpg,positive
6127,Jia_Qinglin_0001.jpg,positive
6128,Jia_Qinglin_0002.jpg,neutral
6129,Jimmy_Carter_0001.jpg,neutral
6130,Jimmy_Carter_0002.jpg,positive
6131,Jimmy_Carter_0003.jpg,positive
6132,Jimmy_Carter_0004.jpg,positive
6133,Jimmy_Carter_0005.jpg,positive
6134,Jimmy_Carter_0006.jpg,positive
6135,Jimmy_Carter_0008.jpg,positive
6136,Jimmy_Carter_0009.jpg,neutral
6137,Jimmy_Gobble_0001.jpg,positive
6138,Jimmy_Gurule_0001.jpg,neutral
6139,Jimmy_Iovine_0001.jpg,positive
6140,Jimmy_Jimenez_0001.jpg,positive
6141,Jimmy_Kimmel_0001.jpg,positive
6142,Jimmy_Kimmel_0002.jpg,positive
6143,Jimmy_Lee_0001.jpg,neutral
6144,Jimmy_Smits_0001.jpg,positive
6145,Jimmy_Szymanski_0001.jpg,neutral
6146,Jim_Abbott_0001.jpg,neutral
6147,Jim_Ahern_0001.jpg,positive
6148,Jim_Anderson_0001.jpg,positive
6149,Jim_Beattie_0001.jpg,neutral
6150,Jim_Bollman_0001.jpg,neutral
6151,Jim_Bunning_0001.jpg,neutral
6152,Jim_Calhoun_0001.jpg,positive
6153,Jim_Cantalupo_0001.jpg,positive
6154,Jim_Carrey_0001.jpg,positive
6155,Jim_Carrey_0002.jpg,positive
6156,Jim_Carrey_0003.jpg,positive
6157,Jim_Doyle_0001.jpg,positive
6158,Jim_Edmonds_0001.jpg,neutral
6159,Jim_Edmonds_0002.jpg,neutral
6160,Jim_Fassel_0001.jpg,neutral
6161,Jim_Flaherty_0001.jpg,neutral
6162,Jim_Freudenberg_0001.jpg,neutral
6163,Jim_Furyk_0001.jpg,neutral
6164,Jim_Furyk_0002.jpg,neutral
6165,Jim_Furyk_0003.jpg,positive
6166,Jim_Furyk_0004.jpg,positive
6167,Jim_Furyk_0005.jpg,positive
6168,Jim_Furyk_0006.jpg,neutral
6169,Jim_Greenwood_0001.jpg,neutral
6170,Jim_Hahn_0001.jpg,positive
6171,Jim_Hahn_0002.jpg,neutral
6172,Jim_Hahn_0003.jpg,positive
6173,Jim_Hahn_0004.jpg,neutral
6174,Jim_Hardin_0001.jpg,neutral
6175,Jim_Harrick_0001.jpg,positive
6176,Jim_Harrick_0002.jpg,neutral
6177,Jim_Haslett_0001.jpg,neutral
6178,Jim_Hendry_0001.jpg,neutral
6179,Jim_Jeffords_0001.jpg,neutral
6180,Jim_Kelly_0001.jpg,positive
6181,Jim_Leach_0001.jpg,positive
6182,Jim_Letten_0001.jpg,neutral
6183,Jim_Nochols_0001.jpg,positive
6184,Jim_OBrien_0001.jpg,positive
6185,Jim_OBrien_0002.jpg,neutral
6186,Jim_OBrien_0003.jpg,neutral
6187,Jim_Otto_0001.jpg,positive
6188,Jim_Paxson_0001.jpg,neutral
6189,Jim_Piper_0001.jpg,positive
6190,Jim_Ryan_0001.jpg,neutral
6191,Jim_Schwarz_0001.jpg,positive
6192,Jim_Spinoza_0001.jpg,neutral
6193,Jim_Sterk_0001.jpg,neutral
6194,Jim_Talent_0001.jpg,positive
6195,Jim_Taylor_0001.jpg,positive
6196,Jim_Thome_0001.jpg,positive
6197,Jim_Tressel_0001.jpg,positive
6198,Jim_Tressel_0002.jpg,neutral
6199,Jim_Tressel_0003.jpg,neutral
6200,Jim_Tressel_0004.jpg,positive
6201,Jim_Wall_0001.jpg,positive
6202,Jim_Wessling_0001.jpg,neutral
6203,Jim_Wong_0001.jpg,neutral
6204,Jim_Zorn_0001.jpg,neutral
6205,Jiri_Novak_0001.jpg,negative
6206,Jiri_Novak_0002.jpg,positive
6207,Jiri_Novak_0003.jpg,positive
6208,Jiri_Novak_0004.jpg,positive
6209,Jiri_Novak_0005.jpg,positive
6210,Jiri_Novak_0006.jpg,neutral
6211,Jiri_Novak_0007.jpg,neutral
6212,Jiri_Novak_0008.jpg,neutral
6213,Jiri_Novak_0009.jpg,neutral
6214,Jiri_Novak_0010.jpg,neutral
6215,Jiri_Novak_0011.jpg,neutral
6216,JJ_Redick_0001.jpg,neutral
6217,JJ_Redick_0002.jpg,negative
6218,JK_Rowling_0001.jpg,positive
6219,JK_Rowling_0002.jpg,positive
6220,JK_Rowling_0003.jpg,positive
6221,JK_Rowling_0004.jpg,positive
6222,JK_Rowling_0005.jpg,positive
6223,JK_Rowling_0006.jpg,positive
6224,Joanna_Poitier_0001.jpg,positive
6225,Joanne_Duquette_0001.jpg,negative
6226,Joanne_Woodward_0001.jpg,positive
6227,Joan_Claybrook_0001.jpg,positive
6228,Joan_Claybrook_0002.jpg,neutral
6229,Joan_Collins_0001.jpg,positive
6230,Joan_Dangerfield_0001.jpg,positive
6231,Joan_Jett_0001.jpg,neutral
6232,Joan_Laporta_0001.jpg,neutral
6233,Joan_Laporta_0002.jpg,positive
6234,Joan_Laporta_0003.jpg,positive
6235,Joan_Laporta_0004.jpg,neutral
6236,Joan_Laporta_0005.jpg,positive
6237,Joan_Laporta_0006.jpg,neutral
6238,Joan_Laporta_0007.jpg,neutral
6239,Joan_Laporta_0008.jpg,positive
6240,Joan_Laporta_0009.jpg,neutral
6241,Joao_Rocha_0001.jpg,neutral
6242,Joaquim_Levy_0001.jpg,positive
6243,Joaquim_Rodriguez_0001.jpg,positive
6244,Joaquin_Phoenix_0001.jpg,positive
6245,Joaquin_Sanchez_0001.jpg,neutral
6246,Job_Cohen_0001.jpg,neutral
6247,Job_Cohen_0002.jpg,neutral
6248,Jodie_Foster_0001.jpg,positive
6249,Jodie_Foster_0002.jpg,neutral
6250,Jodie_Foster_0003.jpg,positive
6251,Jodie_Henry_0001.jpg,positive
6252,Jodie_Kidd_0001.jpg,neutral
6253,Jody_Richards_0001.jpg,neutral
6254,Joel_Gallen_0001.jpg,positive
6255,Joel_Todd_0001.jpg,neutral
6256,Joerg_Haider_0002.jpg,positive
6257,Joey_Buttafuoco_0001.jpg,neutral
6258,Joey_Harrington_0001.jpg,positive
6259,Joey_Mantia_0001.jpg,neutral
6260,Joe_Calzaghe_0001.jpg,positive
6261,Joe_Calzaghe_0002.jpg,neutral
6262,Joe_Carnahan_0001.jpg,neutral
6263,Joe_Cocker_0001.jpg,neutral
6264,Joe_Cravens_0001.jpg,neutral
6265,Joe_Crede_0001.jpg,positive
6266,Joe_Darrell_0001.jpg,positive
6267,Joe_DeLamielleure_0001.jpg,positive
6268,Joe_Dicaro_0001.jpg,neutral
6269,Joe_Dumars_0002.jpg,positive
6270,Joe_Finley_0001.jpg,neutral
6271,Joe_Friedberg_0001.jpg,neutral
6272,Joe_Garner_0001.jpg,positive
6273,Joe_Gatti_0001.jpg,positive
6274,Joe_Gatti_0002.jpg,neutral
6275,Joe_Glover_0001.jpg,neutral
6276,Joe_Leonard_0001.jpg,positive
6277,Joe_Lieberman_0001.jpg,positive
6278,Joe_Lieberman_0002.jpg,neutral
6279,Joe_Lieberman_0003.jpg,neutral
6280,Joe_Lieberman_0005.jpg,neutral
6281,Joe_Lieberman_0006.jpg,positive
6282,Joe_Lieberman_0007.jpg,neutral
6283,Joe_Lieberman_0008.jpg,positive
6284,Joe_Lieberman_0009.jpg,negative
6285,Joe_Lieberman_0010.jpg,neutral
6286,Joe_Lieberman_0011.jpg,neutral
6287,Joe_Lieberman_0012.jpg,neutral
6288,Joe_Lieberman_0013.jpg,neutral
6289,Joe_Mantello_0001.jpg,positive
6290,Joe_Mantello_0002.jpg,positive
6291,Joe_Mendes_0001.jpg,neutral
6292,Joe_Metz_0001.jpg,positive
6293,Joe_Nichols_0001.jpg,positive
6294,Joe_Nichols_0002.jpg,neutral
6295,Joe_Nichols_0003.jpg,positive
6296,Joe_Nichols_0004.jpg,positive
6297,Joe_Pantoliano_0001.jpg,positive
6298,Joe_Paterno_0001.jpg,positive
6299,Joe_Plumeri_0001.jpg,positive
6300,Joe_Strummer_0001.jpg,negative
6301,Joe_Torre_0001.jpg,positive
6302,Joe_Torre_0002.jpg,positive
6303,Joe_Torre_0003.jpg,positive
6304,Joe_Torre_0004.jpg,neutral
6305,Johannes_Rau_0001.jpg,positive
6306,Johan_Bruyneel_0001.jpg,neutral
6307,Johnnie_Lynn_0001.jpg,positive
6308,Johnny_Benson_0001.jpg,positive
6309,Johnny_Carson_0001.jpg,positive
6310,Johnny_Carson_0002.jpg,neutral
6311,Johnny_Depp_0001.jpg,neutral
6312,Johnny_Depp_0002.jpg,neutral
6313,Johnny_Hallyday_0001.jpg,neutral
6314,Johnny_Tapia_0001.jpg,positive
6315,Johnny_Tapia_0002.jpg,positive
6316,Johnny_Tapia_0003.jpg,neutral
6317,Johnny_Unitas_0001.jpg,neutral
6318,Johnny_Unitas_0002.jpg,neutral
6319,Johnson_Panjaitan_0001.jpg,neutral
6320,Johnson_Panjaitan_0002.jpg,neutral
6321,John_Abizaid_0001.jpg,neutral
6322,John_Abizaid_0002.jpg,neutral
6323,John_Abizaid_0003.jpg,neutral
6324,John_Abizaid_0004.jpg,positive
6325,John_Abizaid_0005.jpg,neutral
6326,John_Abizaid_0006.jpg,neutral
6327,John_Abizaid_0007.jpg,neutral
6328,John_Abizaid_0008.jpg,neutral
6329,John_Abizaid_0009.jpg,neutral
6330,John_Allen_Muhammad_0001.jpg,neutral
6331,John_Allen_Muhammad_0002.jpg,neutral
6332,John_Allen_Muhammad_0003.jpg,neutral
6333,John_Allen_Muhammad_0004.jpg,neutral
6334,John_Allen_Muhammad_0005.jpg,neutral
6335,John_Allen_Muhammad_0006.jpg,neutral
6336,John_Allen_Muhammad_0007.jpg,neutral
6337,John_Allen_Muhammad_0008.jpg,neutral
6338,John_Allen_Muhammad_0009.jpg,neutral
6339,John_Allen_Muhammad_0010.jpg,neutral
6340,John_Allen_Muhammad_0011.jpg,neutral
6341,John_Anderson_0001.jpg,neutral
6342,John_Ashcroft_0001.jpg,neutral
6343,John_Ashcroft_0002.jpg,positive
6344,John_Ashcroft_0004.jpg,positive
6345,John_Ashcroft_0005.jpg,positive
6346,John_Ashcroft_0006.jpg,positive
6347,John_Ashcroft_0008.jpg,neutral
6348,John_Ashcroft_0009.jpg,neutral
6349,John_Ashcroft_0010.jpg,neutral
6350,John_Ashcroft_0011.jpg,neutral
6351,John_Ashcroft_0012.jpg,neutral
6352,John_Ashcroft_0013.jpg,neutral
6353,John_Ashcroft_0014.jpg,neutral
6354,John_Ashcroft_0015.jpg,neutral
6355,John_Ashcroft_0016.jpg,neutral
6356,John_Ashcroft_0017.jpg,neutral
6357,John_Ashcroft_0018.jpg,neutral
6358,John_Ashcroft_0019.jpg,neutral
6359,John_Ashcroft_0020.jpg,neutral
6360,John_Ashcroft_0021.jpg,positive
6361,John_Ashcroft_0022.jpg,positive
6362,John_Ashcroft_0023.jpg,neutral
6363,John_Ashcroft_0024.jpg,neutral
6364,John_Ashcroft_0025.jpg,neutral
6365,John_Ashcroft_0026.jpg,neutral
6366,John_Ashcroft_0027.jpg,neutral
6367,John_Ashcroft_0028.jpg,positive
6368,John_Ashcroft_0029.jpg,neutral
6369,John_Ashcroft_0030.jpg,negative
6370,John_Ashcroft_0031.jpg,neutral
6371,John_Ashcroft_0032.jpg,neutral
6372,John_Ashcroft_0033.jpg,positive
6373,John_Ashcroft_0034.jpg,neutral
6374,John_Ashcroft_0035.jpg,neutral
6375,John_Ashcroft_0036.jpg,neutral
6376,John_Ashcroft_0037.jpg,neutral
6377,John_Ashcroft_0038.jpg,neutral
6378,John_Ashcroft_0039.jpg,neutral
6379,John_Ashcroft_0040.jpg,neutral
6380,John_Ashcroft_0041.jpg,neutral
6381,John_Ashcroft_0042.jpg,neutral
6382,John_Ashcroft_0043.jpg,neutral
6383,John_Ashcroft_0044.jpg,neutral
6384,John_Ashcroft_0045.jpg,neutral
6385,John_Ashcroft_0046.jpg,neutral
6386,John_Ashcroft_0047.jpg,neutral
6387,John_Ashcroft_0048.jpg,neutral
6388,John_Ashcroft_0049.jpg,neutral
6389,John_Ashcroft_0050.jpg,neutral
6390,John_Ashcroft_0051.jpg,neutral
6391,John_Ashcroft_0052.jpg,neutral
6392,John_Banko_0001.jpg,neutral
6393,John_Banko_0002.jpg,neutral
6394,John_Barnett_0001.jpg,neutral
6395,John_Belushi_0001.jpg,neutral
6396,John_Blaney_0001.jpg,neutral
6397,John_Bolton_0001.jpg,neutral
6398,John_Bolton_0002.jpg,neutral
6399,John_Bolton_0003.jpg,neutral
6400,John_Bolton_0004.jpg,neutral
6401,John_Bolton_0006.jpg,neutral
6402,John_Bolton_0007.jpg,neutral
6403,John_Bolton_0009.jpg,neutral
6404,John_Bolton_0010.jpg,neutral
6405,John_Bolton_0012.jpg,neutral
6406,John_Bolton_0013.jpg,positive
6407,John_Bolton_0014.jpg,neutral
6408,John_Bolton_0015.jpg,neutral
